scorer,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000,DLC_resnet50_social_behavior_allMay27shuffle1_250000
bodyparts,nose,nose,nose,right ear,right ear,right ear,left ear,left ear,left ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
62,435.5548095703125,388.85589599609375,6.145238876342773e-05,-2.86879825592041,-7.439413070678711,1.2159347534179688e-05,-0.22397947311401367,-2.1083498001098633,4.112720489501953e-06,0.035306692123413086,0.6227967739105225,1.0222196578979492e-05
63,434.8671569824219,388.0058898925781,0.0001652240753173828,-2.5908966064453125,-7.922624588012695,1.1205673217773438e-05,-0.10091972351074219,-2.358323097229004,3.248453140258789e-06,0.19520235061645508,0.7204368114471436,9.08970832824707e-06
64,435.5364074707031,388.37677001953125,0.0001214742660522461,-2.372995376586914,-7.717873573303223,1.1116266250610352e-05,-0.1504960060119629,-2.1624155044555664,3.3676624298095703e-06,0.14887022972106934,0.5457806587219238,7.569789886474609e-06
65,435.2402038574219,388.26031494140625,0.00027233362197875977,-2.4871792793273926,-7.487408638000488,1.4215707778930664e-05,-0.023976802825927734,-2.2881760597229004,2.652406692504883e-06,0.30493664741516113,1.0081396102905273,7.718801498413086e-06
66,435.2684631347656,388.31341552734375,0.0002435147762298584,-2.3952999114990234,-7.392645835876465,1.2606382369995117e-05,0.04461073875427246,-2.3420605659484863,2.771615982055664e-06,0.28768253326416016,0.7265567779541016,7.659196853637695e-06
67,435.3512268066406,388.3752136230469,0.0002193152904510498,-2.5172815322875977,-7.626686096191406,1.2665987014770508e-05,-0.11019134521484375,-2.455765724182129,2.294778823852539e-06,0.15544652938842773,0.8769657611846924,7.718801498413086e-06
68,435.8249206542969,388.8244934082031,0.00011485815048217773,-2.55197811126709,-7.454830169677734,1.3709068298339844e-05,-0.028176307678222656,-2.201504707336426,2.7418136596679688e-06,0.08912968635559082,1.2480545043945312,9.298324584960938e-06
69,484.4095153808594,60.99918746948242,4.416704177856445e-05,-2.4042811393737793,-7.44743537902832,1.1742115020751953e-05,0.12426042556762695,-2.589122772216797,2.3245811462402344e-06,0.41670823097229004,1.1305489540100098,7.957220077514648e-06
70,484.3611145019531,60.946903228759766,3.930926322937012e-05,-2.430180072784424,-7.27443790435791,1.2606382369995117e-05,0.20822906494140625,-2.465200901031494,2.5331974029541016e-06,0.29461145401000977,0.9403908252716064,8.13603401184082e-06
71,435.7269287109375,388.6912536621094,9.232759475708008e-05,-2.354919910430908,-7.390239715576172,1.5288591384887695e-05,0.2076857089996338,-2.5009264945983887,3.0994415283203125e-06,0.6478254795074463,0.7898132801055908,1.3053417205810547e-05
72,435.817626953125,388.78997802734375,6.48200511932373e-05,-2.47102689743042,-7.535335540771484,1.4185905456542969e-05,0.16529345512390137,-2.6030449867248535,3.069639205932617e-06,0.6910970211029053,0.5641522407531738,1.0848045349121094e-05
73,435.3959045410156,388.3634033203125,0.00012680888175964355,-2.329869270324707,-7.381574630737305,1.3738870620727539e-05,0.17714333534240723,-2.7153191566467285,2.682209014892578e-06,0.6972167491912842,0.7118320465087891,9.298324584960938e-06
74,435.5858154296875,387.4469299316406,0.0009428858757019043,-2.4720020294189453,-7.2840776443481445,1.4543533325195312e-05,0.14759540557861328,-2.694817066192627,3.129243850708008e-06,0.6349184513092041,0.7861325740814209,1.1056661605834961e-05
75,435.5954284667969,388.64556884765625,0.00040012598037719727,-2.3251514434814453,-7.488940238952637,1.3560056686401367e-05,-0.13859033584594727,-2.670492649078369,3.3974647521972656e-06,0.465869665145874,0.6636137962341309,1.0371208190917969e-05
76,435.9275207519531,389.15936279296875,0.0003536343574523926,-2.769869327545166,-7.4832916259765625,1.3500452041625977e-05,-0.18080472946166992,-1.8682217597961426,3.069639205932617e-06,0.25130748748779297,1.2511110305786133,9.268522262573242e-06
77,435.1866455078125,388.43829345703125,0.0005078017711639404,-2.351088523864746,-7.344590187072754,1.6242265701293945e-05,-0.3115677833557129,-2.16768741607666,3.9637088775634766e-06,0.2571430206298828,0.9313828945159912,9.357929229736328e-06
78,435.0467834472656,388.5130615234375,0.00035703182220458984,-2.513017177581787,-7.623081207275391,1.2248754501342773e-05,-0.165740966796875,-2.407388210296631,3.3974647521972656e-06,0.41106247901916504,0.702599287033081,9.119510650634766e-06
79,435.1971740722656,388.9287414550781,0.0002779066562652588,-2.622748851776123,-7.513200759887695,1.3381242752075195e-05,-0.3296499252319336,-2.5599331855773926,2.7418136596679688e-06,0.35776782035827637,0.9466450214385986,9.119510650634766e-06
80,435.185546875,388.828125,0.00023800134658813477,-2.5073838233947754,-7.320733070373535,1.0013580322265625e-05,0.17677092552185059,-2.702380657196045,2.115964889526367e-06,0.40137290954589844,0.6328015327453613,6.705522537231445e-06
81,435.16119384765625,389.1023864746094,0.00014638900756835938,-2.848707675933838,-7.314755439758301,1.4692544937133789e-05,0.26790475845336914,-2.3509392738342285,2.4437904357910156e-06,0.06597399711608887,0.8901431560516357,1.1652708053588867e-05
82,434.4902038574219,389.26629638671875,0.0001424551010131836,-2.5673789978027344,-7.3319196701049805,1.5497207641601562e-05,0.12463808059692383,-2.4901185035705566,2.682209014892578e-06,0.11159157752990723,0.7040541172027588,1.1563301086425781e-05
83,434.6795654296875,389.0747375488281,0.0005610883235931396,-2.4066123962402344,-7.401418685913086,1.3321638107299805e-05,-0.04958009719848633,-2.4442601203918457,2.2649765014648438e-06,0.32964158058166504,0.9749031066894531,1.1116266250610352e-05
84,434.77203369140625,388.572509765625,0.0005828440189361572,-2.7086544036865234,-7.407844543457031,1.0013580322265625e-05,-0.01715707778930664,-1.8148884773254395,2.0563602447509766e-06,0.10968351364135742,1.1895232200622559,9.59634780883789e-06
85,435.31744384765625,388.71728515625,0.00044462084770202637,-2.8934383392333984,-7.54857063293457,8.821487426757812e-06,0.013532400131225586,-1.7238211631774902,1.7583370208740234e-06,0.2601015567779541,1.3916723728179932,1.0639429092407227e-05
86,435.00665283203125,388.72174072265625,0.00010877847671508789,-2.590885639190674,-7.615451812744141,8.940696716308594e-06,0.050440311431884766,-1.8412361145019531,1.996755599975586e-06,0.34837937355041504,1.2728593349456787,1.0669231414794922e-05
87,435.0598449707031,388.94140625,0.0003491044044494629,-2.582679271697998,-7.421198844909668,9.98377799987793e-06,0.14372467994689941,-1.9876089096069336,2.3543834686279297e-06,0.3118574619293213,1.0932462215423584,1.0102987289428711e-05
88,435.1939392089844,389.04510498046875,0.0002872645854949951,-2.630560874938965,-7.582763671875,8.493661880493164e-06,-0.13015365600585938,-2.4736881256103516,1.9371509552001953e-06,0.5487093925476074,0.7240538597106934,8.463859558105469e-06
89,434.8137512207031,389.30535888671875,0.00015968084335327148,-2.4439258575439453,-7.288670539855957,1.2516975402832031e-05,0.12858271598815918,-2.472740650177002,2.5033950805664062e-06,0.3892674446105957,0.5426974296569824,8.821487426757812e-06
90,435.1569519042969,388.7929382324219,0.00018450617790222168,-2.563838481903076,-7.401488304138184,1.1712312698364258e-05,-0.13120126724243164,-2.3097753524780273,2.8908252716064453e-06,0.3381490707397461,0.5340096950531006,9.506940841674805e-06
91,435.35205078125,389.0671081542969,0.00011259317398071289,-2.518916130065918,-6.993495941162109,1.7940998077392578e-05,-0.7028899192810059,-2.2386155128479004,4.887580871582031e-06,0.509119987487793,0.6119933128356934,1.1324882507324219e-05
92,435.4275817871094,388.5838623046875,0.0002923905849456787,-2.354583263397217,-7.5128068923950195,1.5169382095336914e-05,-0.2521939277648926,-2.4948606491088867,3.993511199951172e-06,0.378521203994751,0.6872994899749756,1.3202428817749023e-05
93,435.9191589355469,389.1451721191406,0.00017905235290527344,-2.5820751190185547,-7.513141632080078,1.3589859008789062e-05,-0.14069890975952148,-2.321662425994873,3.3974647521972656e-06,0.26669931411743164,0.8080360889434814,1.3172626495361328e-05
94,435.1453857421875,388.9602966308594,5.125999450683594e-05,-2.668498992919922,-7.563669204711914,1.385807991027832e-05,-0.08518409729003906,-2.2334494590759277,3.2186508178710938e-06,0.2026360034942627,0.8092482089996338,1.0579824447631836e-05
